id,articleName,articleNumber,articleDescription,extensiveDescription,brandName,gtin,rsk,enumber,ebvdId,gradeId,grade,gradeIds,grades,expirationDate,bastaArticleUrl,company,bk04Code,bsabCode,flags,lastModifiedAt,source_id,run_key,retrieval_date,doc_hash,sample_seed,sample_index
752447,"Ringspik PSN, PFS DS VFZ",140534,"3,1x98 mm 34° pappersbandning","Bandad ringspik med D-huvud och diamantspets, för PSN och PFS, för utomhusbruk. Varmförzinkad.",PASLODE,05701291405349,,,C-SE556030857801-18,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=752447,"{'id': 502, 'name': 'ITW Construction Products AB', 'url': None}","{'code': '05005', 'name': 'Bandad och skjutspik'}","{'code': 'ZS', 'name': 'DIVERSE TÄTNINGAR, KOMPLETTERINGAR, INFÄSTNINGAR O D I HUS', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': True, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2026-05-29T09:48:45.567,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,58
741790,Spacia Safety Credenza Oak,SG5D3000S.SP177,"2.5mm thick, 0.55mm enhance slip resistant wear layer, Parquet Large (WD)",,Amtico Spacia Safety,05023510257806,,,C-SE556598527101-10,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=741790,"{'id': 279, 'name': 'Amtico International AB', 'url': None}","{'code': '03104', 'name': 'Plastgolv'}","{'code': 'MFK.1', 'name': 'Beläggningar av matta eller plattor av plast utan krav på vattentäthet', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': True, 'hasEmissionsAndTests': True, 'hasArticleDocumentation': True, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': True, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': True, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': True, 'hasEmissionsAndTestsFormaldehyde': True, 'hasEmissionsAndTestsCarcinogenic': True, 'hasEmissionsAndTestsLeaching': False}",2026-08-19T08:08:30.46,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,59
602515,ENTRÉGOLV 4759 CORAL CLASSIC 9,182064,0 X 155 CM,,,8710947233226,,,,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=602515,"{'id': 328, 'name': 'Forbo Flooring AB', 'url': None}","{'code': '03104', 'name': 'Plastgolv'}","{'code': 'M', 'name': 'SKIKT AV BELÄGGNINGS- OCH BEKLÄDNADSVAROR I HUS', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': False, 'hasRenewability': False, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2020-12-01T19:49:18.703,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,60
707074,MC6S I4762-A4-80 M20x40 Insexskruv,5010320040,Skruv med invändigt sexkantgrepp och cylindrisk skalle.,,Arvid Nilsson,7321130374575,,,,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=707074,"{'id': 461, 'name': 'Arvid Nilsson AB', 'url': None}","{'code': '05203', 'name': 'Skruv maskin/insex'}","{'code': 'ZS', 'name': 'DIVERSE TÄTNINGAR, KOMPLETTERINGAR, INFÄSTNINGAR O D I HUS', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': True, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2026-07-07T13:01:38.867,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,61
629369,TCUI,853727,Isolerat centriskt T-rör med handbyggd förgrening.,,ISOL - kanalsystem,7319668537272,,,A-7300009-00795-0-62,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=629369,"{'id': 242, 'name': 'Lindab AB', 'url': None}","{'code': '21002', 'name': 'Kanalsystem'}","{'code': 'QLB.1', 'name': 'Metallkanaler med cirkulärt tvärsnitt', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2024-09-12T10:11:03.383,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,62
679337,HST3 M8 Expanderbult,2105888,HST3 M8x75 -/10,,Hilti,7613023949572,,,,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=679337,"{'id': 86, 'name': 'Hilti Svenska AB', 'url': None}","{'code': '05401', 'name': 'Expanderbult och förankring'}","{'code': 'ZBE', 'name': 'FÄSTDON I ANLÄGGNING', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': False, 'hasRenewability': False, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2022-10-19T20:26:32.407,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,63
508737,PAROC Hvac Combi AluCoat T,8560225,Teknisk Isolering,,,6438085602255,,,,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=508737,"{'id': 81, 'name': 'Paroc AB', 'url': None}","{'code': '01301', 'name': 'Mineralull'}","{'code': 'I', 'name': 'SKIKT AV TERMOISOLERVAROR M M I HUS OCH I GRUNDKONSTRUKTIONER TILL HUS', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': False, 'hasRenewability': False, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2017-10-23T16:48:40.33,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,64
635467,PVD,501473,Cirkulär rak ljuddämpare,,Cirk. ljuddämpare,7319665014738,,,A-7300009-00795-0-306,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=635467,"{'id': 242, 'name': 'Lindab AB', 'url': None}","{'code': '21002', 'name': 'Kanalsystem'}","{'code': 'QKB', 'name': 'LJUDDÄMPARE MED CIRKULÄR ANSLUTNING', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2024-09-12T10:21:56.78,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,65
579587,"BLINDNIT TRYCKTÄT ALST 4,8X16",140151,"GREPP 11,0 BORR 4,9",,,7319611401513,,,,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=579587,"{'id': 1018, 'name': 'Ejot Sverige AB', 'url': None}","{'code': '05301', 'name': 'Nit, blindnit och blindnitsmutter'}","{'code': '001', 'name': 'FÖRBRUKNINGSVARA', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': False, 'hasRenewability': False, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2019-08-22T10:58:19.187,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,66
616920,ESHU,546701,"Renslucka, oilserad. Passar i kanal SR",,Rensluckor,7319660440518,,,A-7300009-00795-0-42,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=616920,"{'id': 242, 'name': 'Lindab AB', 'url': None}","{'code': '21002', 'name': 'Kanalsystem'}","{'code': 'QLE', 'name': 'LUCKOR I VENTILATIONSKANAL FÖR RENSNING OCH INSPEKTION', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2024-09-12T09:12:34.717,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,67
614168,AVU,295288,Inloppsrör med skyddsnät,Inloppsrör med skyddsnät,Safe Detalj,07319662952880,,,A-7300009-00795-0-52,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=614168,"{'id': 242, 'name': 'Lindab AB', 'url': None}","{'code': '21002', 'name': 'Kanalsystem'}","{'code': 'Q', 'name': 'APPARATER, KANALER, DON M M I LUFTBEHANDLINGSSYSTEM', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': False, 'hasRenewability': True, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2024-09-23T12:10:28.47,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,68
724185,PE-RÖR 500 PN 16 L=6 M,16056,SDR 11 PE 100-RC UTAN STRIPE,,,,,,,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=724185,"{'id': 196, 'name': 'Extena AB', 'url': None}","{'code': '20201', 'name': 'Markavlopp'}","{'code': 'P', 'name': 'APPARATER, LEDNINGAR M M I RÖRSYSTEM ELLER RÖRLEDNINGSNÄT', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': False, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': True, 'hasReusabilityPercentage': False, 'hasRecyclability': True, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2025-04-14T13:18:10.443,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,69
750415,12x12 mm kvartstav Ek,10002501201200,12 x 12 mm,Ek,Wibergs,,,,,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=750415,"{'id': 702, 'name': 'Henry Wiberg AB', 'url': None}","{'code': '02007', 'name': 'Läkt'}","{'code': 'M', 'name': 'SKIKT AV BELÄGGNINGS- OCH BEKLÄDNADSVAROR I HUS', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': False, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': True, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2026-04-22T08:05:04.427,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,70
698957,Signature Worn Concrete,AR0STL39CE.WB0BU,"2,5mm Thick, 1mm Wear Layer, (609.6mm x 457.2mm)",,Amtico Signature,05023510209737,,,C-SE556598527101-4,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=698957,"{'id': 279, 'name': 'Amtico International AB', 'url': None}","{'code': '03104', 'name': 'Plastgolv'}","{'code': 'MFK.1', 'name': 'Beläggningar av matta eller plattor av plast utan krav på vattentäthet', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': True, 'hasEmissionsAndTests': True, 'hasArticleDocumentation': True, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': True, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': True, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': True, 'hasEmissionsAndTestsFormaldehyde': True, 'hasEmissionsAndTestsCarcinogenic': True, 'hasEmissionsAndTestsLeaching': False}",2026-08-19T07:43:14.783,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,71
713632,Träskruv ASSY 4.0,0165301216,SCR-COMBI-WO-VG-AW40-(A3K)-12X,Träskruv blankförzinkad med assymetrisk gäng,Würth,4058794173246,,,,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=713632,"{'id': 142, 'name': 'Würth Svenska AB', 'url': None}","{'code': '05102', 'name': 'Träskruv invändig'}","{'code': 'ZSE', 'name': 'FÄSTDON', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2024-10-03T07:46:30.81,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,72
577679,BETONGSKRUV HEX C3 6X120 75,9054551,DJUP 40/HEX10/BORR 6/MAX 15NM,,,7319610041659,,,,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=577679,"{'id': 1018, 'name': 'Ejot Sverige AB', 'url': None}","{'code': '05103', 'name': 'Byggskruv trä/betong'}","{'code': '001', 'name': 'FÖRBRUKNINGSVARA', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': False, 'hasRenewability': False, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2019-08-22T10:58:19.187,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,73
572578,TRÄSKRUV IMPREG+,67881,"TRÄSKRUV IMPREG+SB FÖRSÄNKT 6,0X100MM 5ST, PÅS",,Gunnebo Fastening,07318470215705,,,,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=572578,"{'id': 85, 'name': 'Simpson Strong-Tie AB', 'url': None}","{'code': '05102', 'name': 'Träskruv invändig'}","{'code': 'ZSE', 'name': 'FÄSTDON', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': False, 'hasEmissionsAndTests': False, 'hasArticleDocumentation': True, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': False, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': False, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': False, 'hasEmissionsAndTestsFormaldehyde': False, 'hasEmissionsAndTestsCarcinogenic': False, 'hasEmissionsAndTestsLeaching': False}",2024-01-04T16:09:20.187,AS-33,probe-20260917-as33bastaprobe-3,2026-09-17,c3a051eb0beebd5494f14dce1c01dd9a9e02c63ac8d086a90916d32b347b4665,42,74
