id,articleName,articleNumber,articleDescription,extensiveDescription,brandName,gtin,rsk,enumber,ebvdId,gradeId,grade,gradeIds,grades,expirationDate,bastaArticleUrl,company,bk04Code,bsabCode,flags,lastModifiedAt,source_id,run_key,retrieval_date,doc_hash,sample_seed,sample_index
700870,Signature Acoustic Stucco Roselle,AQ0AUC51CE.WW0BU,"3,5mm Thick, 1mm Wear Layer, 1mm Acoustic Foam Backing, (914.4mm x 914.4mm)",,Amtico Signature Acoustic,05023510155515,,,B-500254768-4,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=700870,"{'id': 279, 'name': 'Amtico International AB', 'url': None}","{'code': '03104', 'name': 'Plastgolv'}","{'code': 'MFK.1', 'name': 'Beläggningar av matta eller plattor av plast utan krav på vattentäthet', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': True, 'hasEmissionsAndTests': True, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': True, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': True, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': True, 'hasEmissionsAndTestsFormaldehyde': True, 'hasEmissionsAndTestsCarcinogenic': True, 'hasEmissionsAndTestsLeaching': False}",2026-08-19T07:52:18.01,AS-33,probe-20260917-as33bastaprobe-2,2026-09-17,f195c5ac8c3129f49af7736cbab3ffe1e667b188a43dbeff37c15c5f12e0ffbb,42,1
700091,Signature Acoustic Grey Burnished Metal,AQ0ARH13CE.SS0BU," 3,5mm Thick, 1mm Wear Layer, 1mm Acoustic Foam Backing, (457.2mm x 457.2mm)",,Amtico Signature Acoustic,05023510154204,,,B-500254768-4,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=700091,"{'id': 279, 'name': 'Amtico International AB', 'url': None}","{'code': '03104', 'name': 'Plastgolv'}","{'code': 'MFK.1', 'name': 'Beläggningar av matta eller plattor av plast utan krav på vattentäthet', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': True, 'hasEmissionsAndTests': True, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': True, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': True, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': True, 'hasEmissionsAndTestsFormaldehyde': True, 'hasEmissionsAndTestsCarcinogenic': True, 'hasEmissionsAndTestsLeaching': False}",2026-08-19T07:52:18.01,AS-33,probe-20260917-as33bastaprobe-2,2026-09-17,f195c5ac8c3129f49af7736cbab3ffe1e667b188a43dbeff37c15c5f12e0ffbb,42,2
700939,Signature Acoustic Verde Classic Marble,AQ0SCA87CE.WK0BU,"3,5mm Thick, 1mm Wear Layer, 1mm Acoustic Foam Backing, (914.4x152.4mm)",,Amtico Signature Acoustic,05023510156772,,,B-500254768-4,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=700939,"{'id': 279, 'name': 'Amtico International AB', 'url': None}","{'code': '03104', 'name': 'Plastgolv'}","{'code': 'MFK.1', 'name': 'Beläggningar av matta eller plattor av plast utan krav på vattentäthet', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': True, 'hasEmissionsAndTests': True, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': True, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': True, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': True, 'hasEmissionsAndTestsFormaldehyde': True, 'hasEmissionsAndTestsCarcinogenic': True, 'hasEmissionsAndTestsLeaching': False}",2026-08-19T07:52:18.01,AS-33,probe-20260917-as33bastaprobe-2,2026-09-17,f195c5ac8c3129f49af7736cbab3ffe1e667b188a43dbeff37c15c5f12e0ffbb,42,3
700910,Signature Acoustic Tortora Classic Marble,AQ0SCA44CE.WK0BU,"3,5mm Thick, 1mm Wear Layer, 1mm Acoustic Foam Backing, (914.4x152.4mm)",,Amtico Signature Acoustic,05023510156598,,,B-500254768-4,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=700910,"{'id': 279, 'name': 'Amtico International AB', 'url': None}","{'code': '03104', 'name': 'Plastgolv'}","{'code': 'MFK.1', 'name': 'Beläggningar av matta eller plattor av plast utan krav på vattentäthet', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': True, 'hasEmissionsAndTests': True, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': True, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': True, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': True, 'hasEmissionsAndTestsFormaldehyde': True, 'hasEmissionsAndTestsCarcinogenic': True, 'hasEmissionsAndTestsLeaching': False}",2026-08-19T07:52:18.01,AS-33,probe-20260917-as33bastaprobe-2,2026-09-17,f195c5ac8c3129f49af7736cbab3ffe1e667b188a43dbeff37c15c5f12e0ffbb,42,4
700102,Signature Acoustic Grigio Classic Marble,AQ0SCA37CE.UW0BU,"3,5mm Thick, 1mm Wear Layer, 1mm Acoustic Foam Backing, (609.6mm x 914.4mm)",,Amtico Signature Acoustic,05023510156482,,,B-500254768-4,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=700102,"{'id': 279, 'name': 'Amtico International AB', 'url': None}","{'code': '03104', 'name': 'Plastgolv'}","{'code': 'MFK.1', 'name': 'Beläggningar av matta eller plattor av plast utan krav på vattentäthet', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': True, 'hasEmissionsAndTests': True, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': True, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': True, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': True, 'hasEmissionsAndTestsFormaldehyde': True, 'hasEmissionsAndTestsCarcinogenic': True, 'hasEmissionsAndTestsLeaching': False}",2026-08-19T07:52:18.01,AS-33,probe-20260917-as33bastaprobe-2,2026-09-17,f195c5ac8c3129f49af7736cbab3ffe1e667b188a43dbeff37c15c5f12e0ffbb,42,5
700823,Signature Acoustic Stucco Nutmeg,AQ0AUC89CE.UW0BU,"3,5mm Thick, 1mm Wear Layer, 1mm Acoustic Foam Backing, (609.6mm x 914.4mm)",,Amtico Signature Acoustic,05023510155751,,,B-500254768-4,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=700823,"{'id': 279, 'name': 'Amtico International AB', 'url': None}","{'code': '03104', 'name': 'Plastgolv'}","{'code': 'MFK.1', 'name': 'Beläggningar av matta eller plattor av plast utan krav på vattentäthet', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': True, 'hasEmissionsAndTests': True, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': True, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': True, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': True, 'hasEmissionsAndTestsFormaldehyde': True, 'hasEmissionsAndTestsCarcinogenic': True, 'hasEmissionsAndTestsLeaching': False}",2026-08-19T07:52:18.01,AS-33,probe-20260917-as33bastaprobe-2,2026-09-17,f195c5ac8c3129f49af7736cbab3ffe1e667b188a43dbeff37c15c5f12e0ffbb,42,6
700866,Signature Acoustic Stucco Roselle,AQ0AUC51CE.UW0BU,"3,5mm Thick, 1mm Wear Layer, 1mm Acoustic Foam Backing, (609.6mm x 914.4mm)",,Amtico Signature Acoustic,05023510155461,,,B-500254768-4,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=700866,"{'id': 279, 'name': 'Amtico International AB', 'url': None}","{'code': '03104', 'name': 'Plastgolv'}","{'code': 'MFK.1', 'name': 'Beläggningar av matta eller plattor av plast utan krav på vattentäthet', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': True, 'hasEmissionsAndTests': True, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': True, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': True, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': True, 'hasEmissionsAndTestsFormaldehyde': True, 'hasEmissionsAndTestsCarcinogenic': True, 'hasEmissionsAndTestsLeaching': False}",2026-08-19T07:52:18.01,AS-33,probe-20260917-as33bastaprobe-2,2026-09-17,f195c5ac8c3129f49af7736cbab3ffe1e667b188a43dbeff37c15c5f12e0ffbb,42,7
700119,Signature Acoustic Hamsterley Oak,AQ0W8770WS.WK0BU,"3,5mm Thick, 1mm Wear Layer, 1mm Acoustic Foam Backing, (914.4x152.4mm)",,Amtico Signature Acoustic,05023510172529,,,B-500254768-4,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=700119,"{'id': 279, 'name': 'Amtico International AB', 'url': None}","{'code': '03104', 'name': 'Plastgolv'}","{'code': 'MFK.1', 'name': 'Beläggningar av matta eller plattor av plast utan krav på vattentäthet', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': True, 'hasEmissionsAndTests': True, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': True, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': True, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': True, 'hasEmissionsAndTestsFormaldehyde': True, 'hasEmissionsAndTestsCarcinogenic': True, 'hasEmissionsAndTestsLeaching': False}",2026-08-19T07:53:17.51,AS-33,probe-20260917-as33bastaprobe-2,2026-09-17,f195c5ac8c3129f49af7736cbab3ffe1e667b188a43dbeff37c15c5f12e0ffbb,42,8
700844,Signature Acoustic Stucco Pebble,AQ0AUC38CE.UP0BU,"3,5mm Thick, 1mm Wear Layer, 1mm Acoustic Foam Backing, (609.6mm x 304.8mm)",,Amtico Signature Acoustic,05023510155102,,,B-500254768-4,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=700844,"{'id': 279, 'name': 'Amtico International AB', 'url': None}","{'code': '03104', 'name': 'Plastgolv'}","{'code': 'MFK.1', 'name': 'Beläggningar av matta eller plattor av plast utan krav på vattentäthet', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': True, 'hasEmissionsAndTests': True, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': True, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': True, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': True, 'hasEmissionsAndTestsFormaldehyde': True, 'hasEmissionsAndTestsCarcinogenic': True, 'hasEmissionsAndTestsLeaching': False}",2026-08-19T07:52:18.01,AS-33,probe-20260917-as33bastaprobe-2,2026-09-17,f195c5ac8c3129f49af7736cbab3ffe1e667b188a43dbeff37c15c5f12e0ffbb,42,9
700886,Signature Acoustic Teak,AQ0W6990WE.WK0BU,"3,5mm Thick, 1mm Wear Layer, 1mm Acoustic Foam Backing, (914.4x152.4mm)",,Amtico Signature Acoustic,05023510163381,,,B-500254768-4,1,ALFA,[1],['ALFA'],,https://www.bastaonline.se/?aid=700886,"{'id': 279, 'name': 'Amtico International AB', 'url': None}","{'code': '03104', 'name': 'Plastgolv'}","{'code': 'MFK.1', 'name': 'Beläggningar av matta eller plattor av plast utan krav på vattentäthet', 'aggregationName': None}","{'hasSubstancesCoveredByInformationRequirements': False, 'hasInformation': True, 'hasHealthAndEnvironmentalHazards': True, 'hasCircularity': True, 'hasRenewability': True, 'hasEnvironmentalEffects': True, 'hasEmissionsAndTests': True, 'hasArticleDocumentation': False, 'hasEpdDocumentation': False, 'hasBvdDocumentation': False, 'hasPbDocumentation': False, 'hasEmissionDocumentation': False, 'hasMhibetaDocumentation': False, 'hasSdbDocumentation': False, 'hasOtherDocumentation': False, 'hasCirculatedMaterials': True, 'hasReusability': False, 'hasReusabilityPercentage': False, 'hasRecyclability': False, 'hasRecyclabilityPercentage': False, 'hasCircularityBusinessModels': False, 'hasRenewableMaterials': True, 'hasBoverketEnvironmentalEffects': False, 'hasSwedishWoodArticle': False, 'hasEmissionsAndTestsVoc': True, 'hasEmissionsAndTestsFormaldehyde': True, 'hasEmissionsAndTestsCarcinogenic': True, 'hasEmissionsAndTestsLeaching': False}",2026-08-19T07:52:40.7,AS-33,probe-20260917-as33bastaprobe-2,2026-09-17,f195c5ac8c3129f49af7736cbab3ffe1e667b188a43dbeff37c15c5f12e0ffbb,42,10
